Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
372,Josh Smith,PF,23,ATL,69,69,35.1,6.1,12.3,0.492,0.4,1.3,0.299,5.7,11,0.514,3.1,5.2,0.588,1.9,5.3,7.2,2.4,1.4,1.6,2.3,2.7,15.6,10800000
373,Will Solomon,PG,30,TOT,53,9,13.4,2,4.6,0.429,0.5,1.6,0.326,1.5,3,0.484,0.5,0.6,0.735,0.2,1,1.2,2.5,0.5,0.1,1,1.3,5,0
373,Will Solomon,PG,30,TOR,39,9,13.9,2,4.6,0.436,0.4,1.5,0.263,1.6,3.2,0.516,0.5,0.6,0.833,0.2,0.9,1.1,3.2,0.5,0.1,1.3,1.5,4.9,0
373,Will Solomon,PG,30,SAC,14,0,12,1.9,4.6,0.406,0.9,2.1,0.448,0.9,2.5,0.371,0.4,0.7,0.5,0.2,1.3,1.5,0.7,0.5,0,0.4,0.8,5,0
374,Darius Songaila,C,30,WAS,77,29,19.8,3.2,5.9,0.532,0,0,0,3.2,5.9,0.533,1,1.2,0.889,1,2,2.9,1.2,0.8,0.3,1,2.6,7.4,4526000
375,Marreese Speights,C,21,PHI,79,2,16,3.2,6.4,0.502,0,0.1,0.25,3.2,6.3,0.506,1.3,1.7,0.773,1.6,2.2,3.7,0.4,0.3,0.7,0.6,2.3,7.7,1685280
376,Jerry Stackhouse,SG,34,DAL,10,1,16.2,1.6,6,0.267,0.3,1.9,0.158,1.3,4.1,0.317,0.7,0.7,1,0.5,1.2,1.7,1.2,0.4,0.1,0.9,0.6,4.2,2442460
377,DeShawn Stevenson,SG,27,WAS,32,25,27.7,2.3,7.2,0.312,1.1,4,0.271,1.2,3.2,0.363,1,1.9,0.533,0.3,2,2.4,3.1,0.7,0.1,1,1.3,6.6,3883929
378,Peja Stojakovic,SF,31,NOH,61,59,34.2,4.7,11.8,0.399,2.4,6.3,0.378,2.3,5.5,0.424,1.5,1.7,0.894,0.7,3.6,4.3,1.2,0.9,0,0.8,1.7,13.3,13392000
379,Amar'e Stoudemire,PF,26,PHO,53,53,36.8,7.6,14.1,0.539,0.1,0.1,0.429,7.6,14,0.54,6.1,7.3,0.835,2.2,5.9,8.1,2,0.9,1.1,2.8,3.1,21.4,16378325
380,Rodney Stuckey,PG,22,DET,79,65,31.9,5.1,11.6,0.439,0.3,1,0.295,4.8,10.6,0.453,2.9,3.7,0.803,0.9,2.6,3.5,4.9,1,0.1,2.2,2.7,13.4,1805040
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
381,Robert Swift,C,23,OKC,26,10,13.2,1.4,2.7,0.521,0,0,,1.4,2.7,0.521,0.5,0.6,0.75,0.8,2.6,3.4,0.3,0.2,0.7,0.3,1.9,3.3,0
382,Stromile Swift,PF,29,TOT,19,0,9.7,1.3,2.9,0.429,0.1,0.1,1,1.2,2.9,0.418,0.7,1.4,0.5,0.8,1.6,2.4,0.2,0.2,0.4,0.8,2.1,3.3,0
382,Stromile Swift,PF,29,NJN,6,0,10.7,1.5,2.5,0.6,0,0,,1.5,2.5,0.6,0.8,1.8,0.455,0.8,1.3,2.2,0.2,0,0.3,1.2,2.5,3.8,0
382,Stromile Swift,PF,29,PHO,13,0,9.3,1.2,3.2,0.366,0.1,0.1,1,1.1,3.1,0.35,0.6,1.2,0.533,0.8,1.7,2.5,0.2,0.3,0.5,0.7,1.9,3,0
383,Wally Szczerbiak,SF,31,CLE,74,5,20.6,2.4,5.4,0.45,0.9,2.3,0.411,1.5,3.1,0.478,1.2,1.4,0.849,0.6,2.6,3.1,1.1,0.4,0.1,0.7,1.8,7,0
384,Mike Taylor,PG,23,LAC,51,5,15.1,2.2,5.2,0.412,0.3,0.8,0.325,1.9,4.5,0.427,1.1,1.6,0.691,0.4,1.3,1.7,2.1,0.7,0,1.4,1.6,5.7,0
385,Sebastian Telfair,PG,23,MIN,75,43,27.9,3.6,9.3,0.383,1,2.8,0.346,2.6,6.5,0.399,1.7,2.1,0.819,0.4,1.3,1.7,4.6,1,0.2,1.9,2.5,9.8,2500000
386,Jason Terry,SG,31,DAL,74,11,33.7,7.3,15.8,0.463,2.3,6.2,0.366,5.1,9.6,0.525,2.7,3,0.88,0.5,1.9,2.4,3.4,1.3,0.3,1.6,1.9,19.6,9575000
387,Etan Thomas,C,30,WAS,26,7,11.8,1.2,2.5,0.485,0,0,,1.2,2.5,0.485,0.6,0.9,0.696,1,1.6,2.5,0.2,0.1,0.7,0.7,1.3,3.1,7354500
388,Kenny Thomas,PF,31,SAC,8,0,7.8,0.4,1,0.375,0,0,,0.4,1,0.375,0,0,,0.5,1.4,1.9,0.1,0.8,0.1,0.1,1.1,0.8,0
389,Kurt Thomas,PF,36,SAS,79,10,17.8,1.9,3.8,0.503,0,0,0,1.9,3.8,0.507,0.5,0.6,0.822,1.7,3.4,5.1,0.8,0.4,0.7,0.5,2.2,4.3,3800000
390,Tim Thomas,PF,31,TOT,64,6,19.5,3,6.8,0.432,1.2,3,0.413,1.7,3.9,0.446,1.4,1.9,0.736,0.7,2.5,3.1,1.1,0.5,0.2,1.1,2.3,8.5,6173055
390,Tim Thomas,PF,31,LAC,10,5,22,3.4,9,0.378,0.6,2,0.3,2.8,7,0.4,2.1,3.4,0.618,1.4,3.2,4.6,1,0.3,0.1,1.4,2.6,9.5,6173055
390,Tim Thomas,PF,31,NYK,36,1,21.5,3.3,7.2,0.461,1.5,3.5,0.421,1.8,3.7,0.5,1.5,1.9,0.806,0.6,2.6,3.1,1.3,0.6,0.3,1.3,2.5,9.6,6173055
390,Tim Thomas,PF,31,CHI,18,0,14.1,2,5,0.4,1.1,2.4,0.442,0.9,2.6,0.362,0.8,1.1,0.7,0.4,1.9,2.3,0.7,0.3,0,0.6,1.5,5.8,6173055
391,Tyrus Thomas,PF,22,CHI,79,61,27.5,3.9,8.6,0.451,0,0.1,0.333,3.9,8.5,0.453,3,3.8,0.783,1.9,4.6,6.4,1,1.2,1.9,1.6,2.8,10.8,4743598
392,Jason Thompson,PF,22,SAC,82,56,28.1,4.3,8.7,0.497,0,0.1,0,4.3,8.6,0.502,2.4,3.5,0.692,2.9,4.5,7.4,1.1,0.6,0.7,1.8,3.8,11.1,2035920
393,Al Thornton,SF,25,LAC,71,67,37.4,6.6,14.8,0.446,0.3,1.1,0.253,6.3,13.7,0.462,3.3,4.4,0.754,1.7,3.5,5.2,1.5,0.8,0.9,1.8,3.2,16.8,1900200
394,Anthony Tolliver,PF,23,SAS,19,0,10.9,1,3.4,0.292,0.5,2.2,0.22,0.5,1.3,0.417,0.3,0.5,0.5,0.6,1.5,2.2,0.9,0.3,0.1,0.4,0.8,2.7,67892
395,Alando Tucker,SG,24,PHO,30,1,9.4,1.7,4,0.43,0.3,0.8,0.348,1.5,3.3,0.449,0.9,1.1,0.788,0.6,0.4,1,0.4,0.2,0,0.5,0.5,4.6,1071720
396,Ronny Turiaf,C,26,GSW,79,26,21.5,2.4,4.6,0.508,0,0,0,2.4,4.6,0.512,1.2,1.6,0.79,1.1,3.4,4.6,2.1,0.4,2.1,0.9,3.1,5.9,4250000
397,Hedo Turkoglu,SF,29,ORL,77,77,36.6,5.5,13.3,0.413,1.7,4.9,0.356,3.8,8.4,0.445,4.1,5.1,0.807,0.6,4.7,5.3,4.9,0.8,0.2,2.6,2.8,16.8,9000000
398,Ime Udoka,SF,31,SAS,67,3,15.4,1.6,4.3,0.383,0.6,1.9,0.328,1,2.4,0.426,0.4,0.7,0.609,0.4,2.4,2.8,0.8,0.5,0.2,0.6,1.3,4.3,0
399,Beno Udrih,PG,26,SAC,73,72,31.1,4.4,9.5,0.461,0.5,1.5,0.31,3.9,8,0.491,1.7,2.1,0.82,0.6,2.4,3,4.7,1.1,0.2,2.2,2.6,11,6031800
400,Roko Ukic,PG,24,TOR,72,0,12.4,1.7,4.5,0.38,0.2,0.9,0.177,1.6,3.6,0.427,0.6,0.8,0.733,0.4,0.7,1,2.1,0.4,0,0.8,1.1,4.2,0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
401,Anderson Varejao,PF,26,CLE,81,42,28.5,3.3,6.2,0.536,0,0,0,3.3,6.2,0.538,1.9,3.1,0.616,2,5.1,7.2,1,0.9,0.8,1,3,8.6,6363636
402,Jacque Vaughn,PG,33,SAS,30,0,9.7,0.8,2.5,0.32,0,0,1,0.8,2.5,0.311,0.5,0.6,0.889,0.1,0.6,0.7,1.8,0.2,0,0.5,0.9,2.2,0
403,Charlie Villanueva,PF,24,MIL,78,47,26.9,6.2,14,0.447,1.1,3.3,0.345,5.1,10.7,0.479,2.6,3.1,0.838,2,4.7,6.7,1.8,0.6,0.7,1.8,3.3,16.2,6500000
404,Jake Voskuhl,C,31,TOR,38,1,6.3,0.3,1.2,0.267,0,0,,0.3,1.2,0.267,0.3,0.4,0.786,0.6,1,1.6,0.2,0.1,0.1,0.4,1.6,0.9,0
405,Sasha Vujacic,SG,24,LAL,80,0,16.2,1.9,5,0.387,1,2.8,0.363,0.9,2.2,0.416,0.9,1,0.921,0.2,1.5,1.7,1.4,1,0.1,0.4,1.9,5.8,5000000
406,Dwyane Wade,SG,27,MIA,79,79,38.6,10.8,22,0.491,1.1,3.5,0.317,9.7,18.5,0.524,7.5,9.8,0.765,1.1,3.9,5,7.5,2.2,1.3,3.4,2.3,30.2,15779912
407,Von Wafer,SG,23,HOU,63,11,19.4,3.6,8.1,0.447,1,2.6,0.39,2.6,5.5,0.474,1.4,1.9,0.752,0.3,1.5,1.8,1.1,0.6,0.1,0.9,1.1,9.7,0
408,Bill Walker,SF,21,BOS,29,0,7.4,1.2,2,0.621,0,0,0,1.2,2,0.632,0.6,0.8,0.696,0.3,0.7,1,0.4,0.2,0.1,0.6,1.8,3,736420
409,Ben Wallace,PF,34,CLE,56,53,23.5,1.2,2.8,0.445,0,0,,1.2,2.8,0.445,0.5,1.1,0.422,2.4,4,6.5,0.8,0.9,1.3,0.6,1.5,2.9,11306455
410,Gerald Wallace,SF,26,CHA,71,71,37.6,5.5,11.4,0.48,0.5,1.8,0.298,4.9,9.6,0.515,5.1,6.4,0.804,1.6,6.2,7.8,2.7,1.7,0.9,2.1,3,16.6,9500000
411,Rasheed Wallace,C,34,DET,66,63,32.2,4.6,10.9,0.419,1.7,4.8,0.354,2.9,6.1,0.471,1.2,1.5,0.772,0.8,6.6,7.4,1.4,0.9,1.3,0.9,3,12,5854000
412,Luke Walton,SF,28,LAL,65,34,17.9,2.1,4.7,0.436,0.3,0.9,0.298,1.8,3.8,0.468,0.6,0.9,0.719,0.8,1.9,2.8,2.7,0.5,0.2,1.1,1.6,5,4840000
413,Hakim Warrick,PF,26,MEM,82,7,24.7,4.1,8.5,0.491,0.1,0.3,0.217,4.1,8.2,0.5,3.2,4.6,0.711,1.6,3.4,5,0.8,0.6,0.5,1.2,2.1,11.6,3000000
414,C.J. Watson,PG,24,GSW,77,18,24.5,3.3,7.3,0.457,0.6,1.6,0.4,2.7,5.7,0.473,2.2,2.5,0.87,0.5,2,2.5,2.7,1.2,0.1,1.2,1.8,9.5,1000497
415,Earl Watson,PG,29,OKC,68,18,26.1,2.6,6.7,0.384,0.3,1.3,0.235,2.3,5.4,0.418,1.2,1.6,0.755,0.5,2.2,2.7,5.8,0.7,0.2,2.3,2,6.6,6275000
416,Kyle Weaver,SG,22,OKC,56,19,20.8,2,4.4,0.459,0.6,1.7,0.344,1.4,2.7,0.529,0.7,1,0.707,0.6,1.8,2.3,1.8,0.8,0.4,1.2,1.4,5.3,870968
417,Martell Webster,SF,22,POR,1,0,5,0,1,0,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,4344000
418,Sonny Weems,SG,22,DEN,12,0,4.6,0.7,2.1,0.32,0,0.3,0,0.7,1.8,0.364,0.3,0.7,0.375,0,0.3,0.3,0.3,0.1,0,0.5,0.7,1.6,736420
419,David West,PF,28,NOH,76,76,39.2,8,17,0.472,0.1,0.3,0.24,7.9,16.7,0.477,4.8,5.5,0.884,2.1,6.4,8.5,2.3,0.6,0.9,2.1,2.7,21,9075000
420,Delonte West,SG,25,CLE,64,64,33.6,4.5,9.8,0.457,1.4,3.6,0.399,3,6.2,0.49,1.4,1.7,0.833,0.5,2.7,3.2,3.5,1.5,0.2,1.4,2,11.7,4254250
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
421,Mario West,SG,24,ATL,53,3,5.1,0.3,0.6,0.412,0,0,1,0.2,0.6,0.394,0.3,0.6,0.467,0.5,0.6,1.1,0.4,0.3,0.1,0.2,0.7,0.8,0
422,Russell Westbrook,PG,20,OKC,82,65,32.5,5.3,13.4,0.398,0.4,1.6,0.271,4.9,11.8,0.415,4.3,5.2,0.815,2.2,2.7,4.9,5.3,1.3,0.2,3.3,2.3,15.3,3755640
423,D.J. White,PF,22,OKC,7,0,18.6,3.7,7.1,0.52,0,0,,3.7,7.1,0.52,1.4,1.9,0.769,1.4,3.1,4.6,0.9,0.4,0.7,0.4,1.4,8.9,1036440
424,James White,SF,26,HOU,4,0,2.8,0.8,1.3,0.6,0.3,0.5,0.5,0.5,0.8,0.667,0,0,,0,0,0,0.3,0.3,0.3,0.8,0.5,1.8,0
425,Chris Wilcox,C,26,TOT,62,6,16.9,3,6,0.497,0,0.1,0,3,5.9,0.503,1.3,2.3,0.564,1.5,2.9,4.5,0.8,0.4,0.3,1.2,2.2,7.2,3000000
425,Chris Wilcox,C,26,OKC,37,6,19.4,3.5,7.2,0.485,0,0.1,0,3.5,7.2,0.491,1.4,2.4,0.598,1.8,3.5,5.3,0.9,0.5,0.3,1.5,2.4,8.4,3000000
425,Chris Wilcox,C,26,NYK,25,0,13.2,2.2,4.1,0.529,0,0,0,2.2,4,0.535,1.1,2.1,0.509,1.2,2,3.3,0.6,0.3,0.2,0.8,1.9,5.4,3000000
426,Damien Wilkins,SG,29,OKC,41,14,15.5,1.9,5.2,0.362,0.7,1.8,0.375,1.2,3.4,0.355,0.9,1.1,0.804,0.5,1.2,1.7,0.9,0.5,0.2,0.9,1.3,5.3,3300000
427,Deron Williams,PG,24,UTA,68,68,36.8,6.8,14.5,0.471,1,3.3,0.31,5.8,11.1,0.518,4.8,5.6,0.849,0.4,2.5,2.9,10.7,1.1,0.3,3.4,2,19.4,13758000
428,Jawad Williams,SF,25,CLE,10,0,2,0.5,1.2,0.417,0.2,0.6,0.333,0.3,0.6,0.5,0,0,,0.1,0.1,0.2,0,0.1,0,0.1,0.2,1.2,0
429,Louis Williams,SG,22,PHI,81,0,23.7,4.1,10.4,0.398,0.8,2.7,0.286,3.4,7.7,0.438,3.8,4.8,0.79,0.4,1.6,2,3,1,0.2,1.9,1.6,12.8,4972500
430,Marcus Williams,PF,22,SAS,2,0,1.5,1,1,1,0,0,,1,1,1,0,0,,0,0,0,0,0,0,0,0.5,2,4856
431,Marcus Williams,PG,23,GSW,9,0,6,0.4,1.9,0.235,0.2,0.7,0.333,0.2,1.2,0.182,0.2,0.7,0.333,0,0.4,0.4,1.4,0.1,0.1,0.4,0.7,1.3,4856
432,Marvin Williams,SF,22,ATL,61,59,34.3,4.7,10.2,0.458,0.9,2.5,0.355,3.8,7.7,0.493,3.6,4.5,0.806,1.8,4.5,6.3,1.3,0.9,0.6,1.1,2.1,13.9,7500000
433,Mo Williams,PG,26,CLE,81,81,35,6.5,13.9,0.467,2.3,5.2,0.436,4.2,8.7,0.486,2.6,2.8,0.912,0.6,2.9,3.4,4.1,0.9,0.1,2.2,2.7,17.8,8860000
434,Sean Williams,PF,22,NJN,33,0,11.1,0.9,2.2,0.417,0,0,,0.9,2.2,0.417,0.6,1,0.625,1,1.4,2.4,0.4,0.2,0.9,0.6,2.2,2.4,1629120
435,Shawne Williams,SF,22,DAL,15,0,11.3,1.1,3.7,0.286,0.1,1.1,0.059,1,2.6,0.385,0.6,0.7,0.818,1.3,1.8,3.1,0.1,0.1,0.6,0.3,1.3,2.8,2416067
436,Shelden Williams,PF,25,TOT,45,0,11.4,1.6,3.5,0.446,0,0,0,1.6,3.4,0.452,1,1.4,0.73,1.1,2.3,3.4,0.3,0.5,0.4,0.8,1.4,4.1,855189
436,Shelden Williams,PF,25,SAC,30,0,10.2,1.3,3,0.449,0,0.1,0,1.3,2.9,0.46,1.1,1.4,0.762,0.8,1.8,2.6,0.3,0.4,0.3,0.9,1.2,3.7,855189
436,Shelden Williams,PF,25,MIN,15,0,13.8,2,4.5,0.441,0,0,,2,4.5,0.441,0.9,1.4,0.667,1.6,3.4,5,0.3,0.7,0.5,0.5,1.9,4.9,855189
437,Metta World Peace,SF,29,HOU,69,55,35.5,6,15,0.401,2.2,5.6,0.399,3.8,9.5,0.402,2.8,3.8,0.748,0.9,4.3,5.2,3.3,1.5,0.3,2,2.2,17.1,5854000
438,Antoine Wright,SF,24,DAL,65,53,23.9,2.8,6.6,0.415,0.7,2.3,0.302,2.1,4.3,0.475,1.1,1.5,0.747,0.5,1.6,2.1,1.2,0.7,0.4,0.8,2.6,7.3,1989000
439,Brandan Wright,PF,21,GSW,39,23,17.6,3.3,6.3,0.528,0,0.1,0,3.3,6.2,0.537,1.6,2.2,0.741,1.6,2.4,4,0.5,0.6,0.9,0.6,1.9,8.3,2671440
440,Dorell Wright,SF,23,MIA,6,0,12.2,1.3,3.3,0.4,0,0,,1.3,3.3,0.4,0.3,1,0.333,0.3,3,3.3,0.3,0.3,0,1,1.3,3,2887165
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
441,Julian Wright,SF,21,NOH,54,19,14.3,2,4.3,0.466,0,0.4,0.095,2,3.9,0.502,0.3,0.6,0.567,0.9,2,2.8,0.8,0.6,0.4,0.8,0.9,4.4,2000040
442,Lorenzen Wright,C,33,CLE,17,2,7.4,0.6,1.6,0.37,0,0,,0.6,1.6,0.37,0.2,0.5,0.375,0.4,1.1,1.5,0.2,0.2,0.3,0.5,1,1.4,0
443,Nick Young,SG,23,WAS,82,5,22.4,4.1,9.2,0.444,0.7,2,0.341,3.4,7.2,0.473,2,2.4,0.85,0.4,1.5,1.8,1.2,0.5,0.2,1.1,1.7,10.9,1714800
444,Thaddeus Young,PF,20,PHI,75,71,34.4,6.3,12.8,0.495,0.7,2.2,0.341,5.6,10.6,0.526,1.9,2.5,0.735,1.9,3.2,5,1.1,1.3,0.3,1.6,2.2,15.3,2105400
445,Sun Yue,SG,23,LAL,10,0,2.8,0.3,1.1,0.273,0,0.6,0,0.3,0.5,0.6,0,0,,0,0,0,0.2,0.1,0.1,0.3,1,0.6,10000
