Game ID,Team,Player,Player ID,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Plus/Minus
200901300PHI,PHI,Marreese Speights,speigma01,13:05,2,4,.500,0,0,,4,4,1.000,1,1,2,1,0,0,0,1,8,+3
200901300PHI,PHI,Reggie Evans,evansre01,10:06,1,1,1.000,0,0,,1,4,.250,2,5,7,1,0,0,3,3,3,+3
200901300PHI,PHI,Royal Ivey,iveyro01,9:34,2,4,.500,2,3,.667,0,0,,0,0,0,0,0,0,0,0,6,-12
200901300SAC,CHI,Joakim Noah,noahjo01,34:36,8,11,.727,0,0,,1,5,.200,3,3,6,1,0,3,0,2,17,+19
200901300SAC,CHI,Luol Deng,denglu01,34:27,9,15,.600,0,0,,2,2,1.000,1,6,7,0,2,0,1,2,20,+25
200901300SAC,CHI,Ben Gordon,gordobe01,31:55,7,16,.438,1,1,1.000,5,6,.833,0,1,1,0,2,1,3,3,20,+9
200901300SAC,CHI,Tyrus Thomas,thomaty01,30:32,6,10,.600,0,0,,2,6,.333,3,7,10,3,3,2,0,2,14,+13
200901300SAC,CHI,Derrick Rose,rosede01,29:44,2,6,.333,0,0,,0,0,,1,2,3,11,2,0,4,1,4,+16
200901300SAC,CHI,Thabo Sefolosha,sefolth01,22:41,2,4,.500,0,1,.000,0,0,,0,2,2,2,0,0,1,3,4,+1
200901300SAC,CHI,Kirk Hinrich,hinriki01,21:37,3,6,.500,1,3,.333,4,4,1.000,1,0,1,7,2,0,2,3,11,+14
200901300SAC,CHI,Andres Nocioni,nocioan01,14:25,4,9,.444,2,6,.333,0,0,,0,4,4,0,1,0,0,2,10,+6
200901300SAC,CHI,Aaron Gray,grayaa01,12:51,2,2,1.000,0,0,,0,2,.000,1,1,2,2,0,0,0,5,4,+6
200901300SAC,CHI,Cedric Simmons,simmoce01,3:36,2,2,1.000,0,0,,1,2,.500,1,0,1,0,0,0,0,1,5,-2
200901300SAC,CHI,Lindsey Hunter,hunteli01,3:36,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-2
200901300SAC,SAC,John Salmons,salmojo01,41:45,7,14,.500,1,5,.200,1,2,.500,0,6,6,1,2,1,3,2,16,-20
200901300SAC,SAC,Jason Thompson,thompja02,40:27,5,9,.556,0,0,,5,7,.714,6,6,12,1,1,1,2,5,15,-12
200901300SAC,SAC,Kevin Martin,martike02,36:09,8,19,.421,3,5,.600,8,9,.889,0,3,3,3,1,1,2,2,27,-7
200901300SAC,SAC,Beno Udrih,udrihbe01,25:20,2,6,.333,0,1,.000,0,0,,0,3,3,2,0,0,4,1,4,-8
200901300SAC,SAC,Brad Miller,millebr01,22:44,2,5,.400,0,0,,5,5,1.000,1,4,5,0,0,0,2,3,9,-2
200901300SAC,SAC,Francisco Garcia,garcifr01,23:54,1,4,.250,0,2,.000,3,4,.750,1,1,2,0,1,0,3,5,5,-15
200901300SAC,SAC,Spencer Hawes,hawessp01,21:06,2,7,.286,0,0,,4,4,1.000,5,4,9,3,1,0,1,3,8,-16
200901300SAC,SAC,Bobby Brown,brownbo02,12:51,1,7,.143,0,3,.000,0,0,,0,0,0,0,0,0,2,2,2,-12
200901300SAC,SAC,Shelden Williams,willish02,4:40,0,2,.000,0,0,,0,0,,2,0,2,0,0,0,1,0,0,-1
200901300SAC,SAC,Mikki Moore,mooremi01,4:35,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-9
200901300SAC,SAC,Donte Greene,greendo01,3:36,0,2,.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,+2
200901300SAC,SAC,Bobby Jackson,jacksbo01,2:53,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,2,0,0,-5
200901300TOR,MIL,Charlie Villanueva,villach01,41:24,10,20,.500,2,7,.286,4,4,1.000,1,12,13,1,1,2,1,5,26,+13
200901300TOR,MIL,Richard Jefferson,jefferi01,40:02,5,11,.455,3,5,.600,4,5,.800,2,3,5,4,0,0,1,1,17,+2
200901300TOR,MIL,Luke Ridnour,ridnolu01,33:34,4,10,.400,1,3,.333,6,6,1.000,1,1,2,4,0,1,4,1,15,0
200901300TOR,MIL,Ramon Sessions,sessira01,31:05,3,9,.333,0,0,,2,2,1.000,0,0,0,6,0,0,1,4,8,+16
200901300TOR,MIL,Francisco Elson,elsonfr01,23:45,1,1,1.000,0,0,,0,0,,1,5,6,1,0,0,2,4,2,+7
200901300TOR,MIL,Charlie Bell,bellch01,30:37,5,11,.455,1,4,.250,0,0,,1,1,2,1,0,0,2,2,11,+6
200901300TOR,MIL,Luc Mbah a Moute,mbahalu01,23:20,1,4,.250,0,1,.000,2,2,1.000,1,2,3,1,1,0,0,3,4,+4
200901300TOR,MIL,Andrew Bogut,bogutan01,16:13,6,9,.667,0,0,,1,1,1.000,2,6,8,2,1,1,4,3,13,+7
200901300TOR,TOR,Chris Bosh,boshch01,39:15,6,15,.400,0,0,,6,7,.857,2,7,9,0,0,3,7,4,18,-18
200901300TOR,TOR,Jose Calderon,caldejo01,33:04,3,11,.273,0,3,.000,1,2,.500,0,3,3,11,1,0,2,1,7,+2
200901300TOR,TOR,Andrea Bargnani,bargnan01,32:26,6,16,.375,2,5,.400,2,2,1.000,0,4,4,0,0,0,2,5,16,+3
200901300TOR,TOR,Anthony Parker,parkean01,31:46,3,7,.429,1,1,1.000,5,5,1.000,0,2,2,4,1,0,3,2,12,-16
200901300TOR,TOR,Jamario Moon,moonja01,26:05,2,3,.667,0,1,.000,0,0,,1,2,3,2,0,0,0,1,4,0
200901300TOR,TOR,Jermaine O'Neal,onealje01,29:56,7,10,.700,0,0,,2,2,1.000,4,4,8,0,2,2,2,5,16,-1
200901300TOR,TOR,Jason Kapono,kaponja01,23:31,3,7,.429,0,1,.000,0,0,,0,2,2,0,0,0,0,3,6,-4
200901300TOR,TOR,Joey Graham,grahajo01,15:22,2,3,.667,0,0,,0,0,,1,3,4,1,0,0,0,2,4,-15
200901300TOR,TOR,Roko Ukic,ukicro01,5:41,1,3,.333,0,1,.000,0,0,,0,0,0,0,1,0,0,0,2,-4
200901300TOR,TOR,Will Solomon,solomwi01,2:54,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-2
200901300UTA,OKC,Russell Westbrook,westbru01,38:42,7,14,.500,0,3,.000,6,7,.857,5,3,8,3,1,0,4,3,20,-12
200901300UTA,OKC,Kevin Durant,duranke01,37:32,10,19,.526,0,2,.000,9,10,.900,3,7,10,4,0,0,5,4,29,-8
200901300UTA,OKC,Jeff Green,greenje02,36:44,5,13,.385,0,1,.000,1,3,.333,2,4,6,0,0,0,2,2,11,-15
200901300UTA,OKC,Kyle Weaver,weaveky01,23:57,2,6,.333,1,3,.333,0,0,,0,1,1,0,0,0,1,2,5,-14
200901300UTA,OKC,Nick Collison,collini01,22:33,3,4,.750,0,0,,2,3,.667,4,5,9,0,0,0,2,3,8,-5
200901300UTA,OKC,Nenad Krstic,krstine01,27:01,3,8,.375,0,0,,0,0,,0,4,4,0,0,2,3,3,6,-17
200901300UTA,OKC,Earl Watson,watsoea01,23:29,2,3,.667,1,1,1.000,2,2,1.000,0,2,2,4,0,0,5,2,7,-6
200901300UTA,OKC,Chucky Atkins,atkinch01,18:16,1,3,.333,0,1,.000,0,0,,0,2,2,2,1,0,1,3,2,-11
200901300UTA,OKC,Chris Wilcox,wilcoch01,8:36,1,1,1.000,0,0,,0,0,,0,1,1,1,1,0,0,1,2,-11
200901300UTA,OKC,Robert Swift,swiftro01,3:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1
200901300UTA,UTA,Paul Millsap,millspa01,38:56,6,10,.600,0,0,,4,6,.667,3,6,9,7,0,1,0,4,16,+15
200901300UTA,UTA,Deron Williams,willide01,35:05,9,13,.692,3,6,.500,3,4,.750,0,2,2,12,4,0,6,2,24,+22
200901300UTA,UTA,Ronnie Brewer,brewero02,34:33,5,10,.500,0,1,.000,5,8,.625,1,3,4,1,4,1,1,2,15,+6
200901300UTA,UTA,Mehmet Okur,okurme01,33:04,8,16,.500,1,2,.500,3,5,.600,2,5,7,2,0,0,1,3,20,+19
200901300UTA,UTA,C.J. Miles,milescj01,23:04,7,10,.700,1,1,1.000,0,0,,0,4,4,2,0,0,1,4,15,+13
200901300UTA,UTA,Kyle Korver,korveky01,25:48,3,10,.300,2,7,.286,0,0,,1,0,1,4,1,0,1,4,8,+7
200901300UTA,UTA,Matt Harpring,harprma01,16:24,3,8,.375,0,0,,0,0,,3,1,4,1,2,2,1,2,6,+10
200901300UTA,UTA,Kyrylo Fesenko,fesenky01,15:04,2,3,.667,0,0,,0,0,,1,1,2,0,0,0,1,0,4,+7
200901300UTA,UTA,Brevin Knight,knighbr01,10:16,0,3,.000,0,0,,0,0,,0,0,0,3,1,0,0,1,0,-1
200901300UTA,UTA,Ronnie Price,pricero01,2:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
200901300UTA,UTA,Kosta Koufos,koufoko01,2:39,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-1
200901300UTA,UTA,Jarron Collins,collija03,2:28,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,+4
200901310HOU,GSW,Stephen Jackson,jacksst02,37:47,5,13,.385,1,4,.250,5,6,.833,0,2,2,5,1,0,3,2,16,-7
200901310HOU,GSW,Ronny Turiaf,turiaro01,31:38,2,8,.250,0,0,,0,0,,1,9,10,4,2,4,1,5,4,-6
200901310HOU,GSW,Monta Ellis,ellismo01,29:57,4,12,.333,0,0,,2,2,1.000,1,5,6,1,1,1,2,5,10,-9
200901310HOU,GSW,Jamal Crawford,crawfja01,26:17,6,12,.500,2,4,.500,0,0,,0,3,3,1,1,1,0,0,14,-10
200901310HOU,GSW,Andris Biedrins,biedran01,23:14,4,5,.800,0,0,,0,0,,3,4,7,1,0,0,1,5,8,-8
200901310HOU,GSW,Corey Maggette,maggeco01,32:56,6,13,.462,0,2,.000,5,8,.625,1,1,2,0,1,0,1,4,17,-6
200901310HOU,GSW,C.J. Watson,watsocj01,20:54,4,6,.667,2,3,.667,2,2,1.000,0,2,2,3,0,0,1,1,12,-1
200901310HOU,GSW,Anthony Morrow,morroan01,18:55,2,8,.250,1,2,.500,0,0,,1,0,1,2,0,0,0,2,5,-11
200901310HOU,GSW,Rob Kurz,kurzro01,11:44,0,2,.000,0,0,,2,2,1.000,1,0,1,0,0,0,0,3,2,-19
200901310HOU,GSW,Anthony Randolph,randoan01,6:00,1,2,.500,0,0,,3,3,1.000,0,1,1,0,0,0,0,0,5,-5
200901310HOU,GSW,Jermareo Davidson,davidje01,0:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
200901310HOU,HOU,Shane Battier,battish01,34:36,0,3,.000,0,3,.000,0,0,,2,5,7,2,1,0,0,5,0,+7
200901310HOU,HOU,Yao Ming,mingya01,34:34,9,14,.643,0,0,,7,10,.700,2,9,11,1,1,0,4,5,25,+12
200901310HOU,HOU,Metta World Peace,artesro01,32:25,10,17,.588,4,6,.667,3,6,.500,3,4,7,7,0,1,3,3,27,+3
200901310HOU,HOU,Luis Scola,scolalu01,29:56,4,7,.571,0,0,,1,2,.500,2,6,8,0,1,0,1,3,9,+18
200901310HOU,HOU,Rafer Alston,alstora01,22:11,1,8,.125,0,2,.000,0,0,,0,3,3,2,0,0,1,0,2,+4
200901310HOU,HOU,Aaron Brooks,brookaa01,42:49,8,19,.421,1,4,.250,5,6,.833,1,0,1,9,1,0,2,3,22,+18
200901310HOU,HOU,Carl Landry,landrca01,20:06,6,8,.750,1,1,1.000,4,4,1.000,3,5,8,0,1,0,1,1,17,+12
200901310HOU,HOU,Von Wafer,wafervo01,16:29,2,8,.250,1,2,.500,3,4,.750,0,2,2,0,0,0,0,0,8,+9
200901310HOU,HOU,Chuck Hayes,hayesch01,6:54,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,+2
200901310IND,NYK,David Lee,leeda02,38:44,8,15,.533,0,0,,7,9,.778,2,15,17,1,1,0,2,3,23,-4
200901310IND,NYK,Chris Duhon,duhonch01,37:29,4,8,.500,2,4,.500,3,4,.750,1,0,1,7,0,1,3,3,13,-2
200901310IND,NYK,Al Harrington,harrial01,35:24,14,26,.538,3,10,.300,0,0,,2,6,8,1,1,0,4,2,31,+6
200901310IND,NYK,Quentin Richardson,richaqu01,24:18,5,11,.455,5,8,.625,0,0,,0,4,4,4,0,1,0,0,15,+2
200901310IND,NYK,Jared Jeffries,jeffrja01,10:09,1,3,.333,0,1,.000,0,0,,2,3,5,2,0,1,0,1,2,+5
200901310IND,NYK,Wilson Chandler,chandwi01,31:38,6,13,.462,1,3,.333,3,4,.750,1,7,8,6,0,0,0,5,16,+5
200901310IND,NYK,Nate Robinson,robinna01,27:48,5,10,.500,2,4,.500,2,4,.500,1,2,3,6,1,1,2,5,14,+13
200901310IND,NYK,Tim Thomas,thomati01,19:01,1,3,.333,0,0,,0,0,,1,3,4,2,1,0,0,1,2,+6
200901310IND,NYK,Danilo Gallinari,gallida01,15:29,2,5,.400,2,4,.500,0,0,,0,2,2,0,3,0,1,1,6,+14
200901310IND,IND,T.J. Ford,fordtj01,39:03,14,23,.609,0,1,.000,8,10,.800,1,3,4,5,1,0,1,4,36,-12
200901310IND,IND,Mike Dunleavy,dunlemi02,37:52,6,18,.333,2,7,.286,0,0,,2,5,7,3,0,1,3,1,14,-19
200901310IND,IND,Danny Granger,grangda01,37:35,6,17,.353,4,9,.444,3,3,1.000,1,7,8,1,0,4,4,2,19,-10
200901310IND,IND,Jeff Foster,fosteje01,29:31,2,5,.400,0,0,,3,4,.750,6,4,10,0,0,0,1,2,7,+4
200901310IND,IND,Troy Murphy,murphtr01,25:02,2,6,.333,0,2,.000,2,2,1.000,3,8,11,1,0,0,0,2,6,-23
200901310IND,IND,Jarrett Jack,jackja01,33:25,5,15,.333,0,3,.000,0,0,,0,2,2,4,2,0,1,2,10,+7
200901310IND,IND,Stephen Graham,grahast01,13:00,4,8,.500,2,2,1.000,4,4,1.000,1,4,5,0,0,1,1,1,14,+11
200901310IND,IND,Travis Diener,dienetr01,9:00,0,1,.000,0,1,.000,0,0,,0,1,1,2,0,1,1,0,0,+3
200901310IND,IND,Maceo Baston,bastoma01,7:09,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,0
200901310IND,IND,Rasho Nesterovic,nestera01,5:00,2,4,.500,0,0,,0,0,,1,0,1,0,0,0,0,2,4,+1
200901310IND,IND,Roy Hibbert,hibbero01,3:24,0,2,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,2,1,-7
200901310MEM,LAL,Pau Gasol,gasolpa01,37:53,9,14,.643,0,0,,6,6,1.000,3,5,8,4,0,0,3,1,24,+19
200901310MEM,LAL,Kobe Bryant,bryanko01,35:03,10,20,.500,0,1,.000,5,7,.714,0,1,1,7,3,0,1,1,25,+11
200901310MEM,LAL,Derek Fisher,fishede01,32:28,6,7,.857,2,3,.667,0,0,,0,2,2,0,0,0,0,1,14,+9
200901310MEM,LAL,Luke Walton,waltolu01,23:00,2,5,.400,0,2,.000,2,4,.500,2,2,4,2,0,0,1,2,6,+5
200901310MEM,LAL,Andrew Bynum,bynuman01,5:05,2,3,.667,0,0,,3,3,1.000,0,0,0,0,0,1,0,0,7,+2
200901310MEM,LAL,Lamar Odom,odomla01,30:24,5,6,.833,0,0,,3,4,.750,1,5,6,3,2,1,3,4,13,+14
200901310MEM,LAL,Trevor Ariza,arizatr01,25:00,5,10,.500,0,3,.000,1,1,1.000,3,2,5,2,0,0,2,3,11,+12
200901310MEM,LAL,Jordan Farmar,farmajo01,15:32,1,4,.250,0,1,.000,1,1,1.000,0,1,1,0,1,0,1,1,3,+8
200901310MEM,LAL,Sasha Vujacic,vujacsa01,12:57,2,5,.400,1,3,.333,2,2,1.000,0,1,1,0,0,0,0,0,7,+6
200901310MEM,LAL,Vladimir Radmanovic,radmavl01,12:31,1,3,.333,1,3,.333,0,0,,1,3,4,0,2,0,0,2,3,+1
200901310MEM,LAL,Chris Mihm,mihmch01,10:07,1,5,.200,0,0,,0,0,,2,4,6,0,0,1,3,4,2,-2
200901310MEM,MEM,Rudy Gay,gayru01,38:57,9,18,.500,1,3,.333,4,5,.800,1,5,6,2,2,0,3,4,23,-5
200901310MEM,MEM,O.J. Mayo,mayooj01,37:23,8,12,.667,2,3,.667,3,3,1.000,1,4,5,3,1,0,3,4,21,-14
200901310MEM,MEM,Mike Conley,conlemi01,34:46,5,9,.556,3,3,1.000,0,2,.000,0,3,3,7,2,0,3,2,13,-10
200901310MEM,MEM,Darrell Arthur,arthuda01,30:28,5,11,.455,0,0,,1,2,.500,3,4,7,0,0,0,5,3,11,-13
200901310MEM,MEM,Marc Gasol,gasolma01,27:23,5,6,.833,0,0,,3,5,.600,2,1,3,4,0,1,2,4,13,+1
200901310MEM,MEM,Hakim Warrick,warriha01,21:25,5,10,.500,0,0,,1,2,.500,3,4,7,0,2,0,3,2,11,-8
200901310MEM,MEM,Quinton Ross,rossqu01,18:48,1,4,.250,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,1,4,-13
200901310MEM,MEM,Darius Miles,milesda01,16:44,0,1,.000,0,0,,0,0,,0,1,1,2,0,1,2,2,0,-14
200901310MEM,MEM,Kyle Lowry,lowryky01,13:14,1,4,.250,0,1,.000,0,0,,0,2,2,3,0,0,1,0,2,-7
200901310MEM,MEM,Marko Jaric,jaricma01,0:52,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
200901310MIA,DAL,Jason Kidd,kiddja01,34:36,3,5,.600,1,1,1.000,0,0,,0,5,5,11,2,0,2,1,7,+22
200901310MIA,DAL,Dirk Nowitzki,nowitdi01,34:20,12,14,.857,1,1,1.000,5,5,1.000,1,6,7,3,0,1,0,1,30,+16
200901310MIA,DAL,Josh Howard,howarjo01,28:10,7,13,.538,1,3,.333,0,0,,0,6,6,0,0,0,2,2,15,+8
200901310MIA,DAL,Erick Dampier,dampier01,25:46,1,3,.333,0,0,,2,2,1.000,1,5,6,0,1,2,5,2,4,+8
200901310MIA,DAL,Antoine Wright,wrighan01,17:35,2,5,.400,0,0,,2,2,1.000,0,1,1,2,1,0,0,2,6,+9
200901310MIA,DAL,Jason Terry,terryja01,30:26,9,17,.529,2,5,.400,0,0,,0,5,5,3,1,0,3,3,20,+8
200901310MIA,DAL,Devean George,georgde01,19:49,2,3,.667,1,2,.500,0,0,,0,1,1,1,2,0,0,2,5,+5
200901310MIA,DAL,Brandon Bass,bassbr01,18:05,5,8,.625,0,0,,1,3,.333,0,2,2,1,1,1,0,3,11,+9
200901310MIA,DAL,James Singleton,singlja01,17:03,1,3,.333,0,1,.000,0,0,,2,0,2,1,1,0,1,4,2,-3
200901310MIA,DAL,Jose Barea,bareajo01,13:24,5,7,.714,1,3,.333,0,0,,0,0,0,0,0,0,2,2,11,-7
200901310MIA,DAL,Ryan Hollins,holliry01,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
200901310MIA,MIA,Dwyane Wade,wadedw01,36:00,13,23,.565,2,4,.500,2,4,.500,0,3,3,2,1,1,6,1,30,-21
200901310MIA,MIA,Mario Chalmers,chalmma01,34:38,4,11,.364,3,5,.600,6,7,.857,0,0,0,2,4,0,2,1,17,-17
200901310MIA,MIA,Udonis Haslem,hasleud01,30:26,3,5,.600,0,0,,4,8,.500,1,6,7,0,1,0,1,0,10,-14
200901310MIA,MIA,Jamaal Magloire,magloja01,23:57,1,2,.500,0,0,,0,0,,4,5,9,2,1,0,0,2,2,-11
200901310MIA,MIA,Yakhouba Diawara,diawaya01,6:19,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-6
200901310MIA,MIA,Daequan Cook,cookda02,28:40,1,9,.111,0,2,.000,0,0,,0,0,0,1,2,0,1,2,2,+1
200901310MIA,MIA,Michael Beasley,beaslmi01,26:58,7,15,.467,0,1,.000,4,4,1.000,3,7,10,0,0,0,1,1,18,-2
200901310MIA,MIA,Chris Quinn,quinnch01,18:30,3,6,.500,0,1,.000,4,5,.800,0,2,2,4,0,0,0,1,10,+5
200901310MIA,MIA,James Jones,jonesja02,15:48,1,1,1.000,0,0,,1,2,.500,0,0,0,0,0,0,0,2,3,-8
200901310MIA,MIA,Mark Blount,blounma01,12:00,2,4,.500,0,1,.000,0,0,,1,1,2,0,0,0,1,0,4,0
200901310MIA,MIA,Marcus Banks,banksma01,4:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+1
200901310MIA,MIA,Joel Anthony,anthojo01,2:39,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-3
200901310MIL,ATL,Joe Johnson,johnsjo02,44:53,8,23,.348,2,6,.333,4,4,1.000,0,5,5,9,2,0,3,1,22,+3
200901310MIL,ATL,Mike Bibby,bibbymi01,40:20,8,15,.533,4,8,.500,4,6,.667,0,4,4,4,1,0,2,4,24,+9
200901310MIL,ATL,Josh Smith,smithjo03,40:20,8,16,.500,0,0,,2,4,.500,3,8,11,1,2,3,1,4,18,+8
200901310MIL,ATL,Marvin Williams,willima02,32:47,1,4,.250,0,1,.000,6,6,1.000,4,4,8,3,3,0,0,4,8,-9
200901310MIL,ATL,Zaza Pachulia,pachuza01,20:23,3,4,.750,0,0,,5,6,.833,3,2,5,0,1,1,2,4,11,+9
200901310MIL,ATL,Ronald Murray,murraro01,27:03,7,14,.500,3,6,.500,1,1,1.000,0,2,2,3,0,0,0,3,18,+5
200901310MIL,ATL,Maurice Evans,evansma01,16:50,2,3,.667,2,2,1.000,0,0,,1,0,1,0,0,0,1,0,6,-20
200901310MIL,ATL,Solomon Jones,jonesso01,14:17,0,5,.000,0,1,.000,0,0,,3,2,5,0,0,0,3,5,0,-14
200901310MIL,ATL,Acie Law,lawac01,3:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-6
200901310MIL,MIL,Ramon Sessions,sessira01,45:37,8,16,.500,0,0,,4,5,.800,1,3,4,7,1,0,0,3,20,+2
200901310MIL,MIL,Charlie Villanueva,villach01,41:32,8,15,.533,4,7,.571,7,7,1.000,3,4,7,6,0,0,1,5,27,-8
200901310MIL,MIL,Richard Jefferson,jefferi01,40:07,4,10,.400,1,4,.250,11,12,.917,0,4,4,3,0,0,2,3,20,-1
200901310MIL,MIL,Luke Ridnour,ridnolu01,35:55,4,8,.500,0,0,,4,4,1.000,0,5,5,9,2,0,3,1,12,+4
200901310MIL,MIL,Francisco Elson,elsonfr01,28:21,3,3,1.000,0,0,,0,0,,2,6,8,0,1,1,1,4,6,+4
200901310MIL,MIL,Charlie Bell,bellch01,24:44,7,12,.583,2,2,1.000,0,0,,0,1,1,0,0,0,2,3,16,+5
200901310MIL,MIL,Andrew Bogut,bogutan01,16:01,4,7,.571,0,0,,1,2,.500,1,5,6,2,2,1,3,0,9,+1
200901310MIL,MIL,Luc Mbah a Moute,mbahalu01,7:45,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,+8
200901310PHI,NJN,Brook Lopez,lopezbr01,38:21,10,20,.500,0,0,,4,4,1.000,7,10,17,1,0,4,5,3,24,+5
200901310PHI,NJN,Devin Harris,harride01,38:03,6,14,.429,2,3,.667,3,8,.375,0,4,4,6,3,1,6,4,17,+9
200901310PHI,NJN,Vince Carter,cartevi01,25:23,3,9,.333,0,2,.000,1,1,1.000,2,4,6,3,0,0,1,3,7,-9
200901310PHI,NJN,Ryan Anderson,anderry01,23:30,1,9,.111,0,2,.000,0,0,,4,5,9,4,0,2,1,3,2,0
200901310PHI,NJN,Bobby Simmons,simmobo01,10:24,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,1,0,0,1,3,+4
200901310PHI,NJN,Trenton Hassell,hassetr01,31:36,4,8,.500,0,0,,0,0,,0,3,3,1,0,2,0,2,8,-4
200901310PHI,NJN,Keyon Dooling,doolike01,29:03,3,8,.375,0,2,.000,5,5,1.000,1,1,2,2,1,0,1,4,11,+2
200901310PHI,NJN,Jarvis Hayes,hayesja01,25:39,4,8,.500,2,4,.500,1,2,.500,1,4,5,2,0,0,1,5,11,+2
200901310PHI,NJN,Josh Boone,boonejo01,9:29,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-3
200901310PHI,NJN,Chris Douglas-Roberts,douglch01,8:22,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,+4
200901310PHI,NJN,Eduardo Najera,najered01,0:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
200901310PHI,PHI,Andre Iguodala,iguodan01,41:56,4,11,.364,1,4,.250,9,10,.900,0,6,6,3,1,0,3,3,18,+1
200901310PHI,PHI,Thaddeus Young,youngth01,41:42,4,12,.333,0,3,.000,3,5,.600,1,5,6,0,3,4,1,0,11,-8
200901310PHI,PHI,Andre Miller,millean02,35:24,7,17,.412,0,0,,5,6,.833,3,4,7,7,1,0,2,4,19,-2
200901310PHI,PHI,Willie Green,greenwi01,17:23,3,5,.600,1,2,.500,1,2,.500,1,2,3,2,1,0,0,3,8,+3
200901310PHI,PHI,Samuel Dalembert,dalemsa01,14:46,1,2,.500,0,0,,0,0,,1,4,5,0,0,1,0,2,2,+5
200901310PHI,PHI,Louis Williams,willilo02,29:02,3,9,.333,2,5,.400,1,2,.500,0,2,2,1,1,0,3,1,9,-3
200901310PHI,PHI,Elton Brand,brandel01,18:05,2,10,.200,0,0,,1,3,.333,5,4,9,0,0,0,1,4,5,-12
200901310PHI,PHI,Marreese Speights,speigma01,15:44,1,4,.250,0,0,,2,2,1.000,2,2,4,1,0,1,4,5,4,-1
200901310PHI,PHI,Royal Ivey,iveyro01,14:13,1,3,.333,1,3,.333,2,2,1.000,0,1,1,2,1,0,0,2,5,-2
200901310PHI,PHI,Theo Ratliff,ratlith01,6:14,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,0,0,2,+1
200901310PHI,PHI,Reggie Evans,evansre01,5:32,0,4,.000,0,0,,0,0,,3,1,4,1,2,0,0,1,0,+8
200901310PHO,CHI,Ben Gordon,gordobe01,39:05,8,14,.571,5,7,.714,5,5,1.000,1,0,1,6,1,0,0,4,26,+13
200901310PHO,CHI,Luol Deng,denglu01,37:31,7,16,.438,0,0,,3,3,1.000,1,9,10,1,0,0,2,1,17,+7
200901310PHO,CHI,Derrick Rose,rosede01,31:01,12,19,.632,0,0,,2,2,1.000,4,2,6,4,0,0,0,1,26,+5
200901310PHO,CHI,Joakim Noah,noahjo01,28:09,2,4,.500,0,0,,0,0,,2,6,8,2,1,0,0,5,4,+11
200901310PHO,CHI,Tyrus Thomas,thomaty01,25:22,4,9,.444,0,0,,2,2,1.000,2,2,4,0,0,2,0,5,10,+18
200901310PHO,CHI,Kirk Hinrich,hinriki01,24:46,6,14,.429,1,4,.250,2,3,.667,1,0,1,6,3,0,3,4,15,+5
200901310PHO,CHI,Thabo Sefolosha,sefolth01,21:49,4,6,.667,1,2,.500,2,2,1.000,0,8,8,2,1,1,2,1,11,+2
200901310PHO,CHI,Andres Nocioni,nocioan01,16:23,4,10,.400,1,4,.250,2,3,.667,1,0,1,0,0,0,1,2,11,-8
200901310PHO,CHI,Aaron Gray,grayaa01,15:54,0,2,.000,0,0,,2,2,1.000,0,3,3,2,1,0,0,4,2,+2
200901310PHO,PHO,Amar'e Stoudemire,stoudam01,43:02,4,7,.571,0,0,,4,7,.571,0,6,6,1,1,0,1,2,12,-10
